schlcode,cohsize,classize,tipuach,grade,coh_id,num_classrooms,avgscore
51058,67,34,12,5,1359,2,57.799999
51059,39,38,7,5,1361,1,63.785004
51062,72,38,19,5,1363,2,63.959999
51062,72,36,19,5,1363,2,65.315002
51063,87,31,4,5,1365,3,75.335007
51063,87,28,4,5,1365,3,75.330002
51063,87,28,4,5,1365,3,77.422409
51068,86,38,8,5,1367,3,66.889999
51068,86,37,8,5,1367,3,69.542953
51069,53,28,4,5,1369,2,74.630005
51069,53,26,4,5,1369,2,75.220001
51070,53,26,3,5,1371,2,72.095001
51070,53,27,3,5,1371,2,78.976997
51071,39,39,7,5,1373,1,68.514999
51072,38,38,10,5,1375,1,70.854996
51073,35,25,13,5,1377,2,69.210007
51074,35,35,3,5,1379,1,72.669998
51075,73,37,3,5,1381,2,71.059998
51075,73,36,3,5,1381,2,72.031036
51076,69,32,4,5,1383,2,71.175003
51076,69,37,4,5,1383,2,73.339996
51077,103,35,6,5,1385,3,69.315002
51077,103,35,6,5,1385,3,76.985001
51077,103,33,6,5,1385,3,68.134995
51078,47,25,7,5,1387,2,74.025002
51078,47,22,7,5,1387,2,74.974998
51079,53,28,21,5,1389,2,64.089996
51079,53,25,21,5,1389,2,60.419998
51080,76,39,1,5,1391,2,71.255005
51080,76,38,1,5,1391,2,70.772026
51081,49,24,6,5,1393,2,72.520004
51081,49,29,6,5,1393,2,76.315002
51082,27,27,4,5,1395,1,74.5
51083,74,37,3,5,1397,2,78.130005
51083,74,37,3,5,1397,2,81.919998
51084,85,37,8,5,1399,3,70.584999
51084,85,37,8,5,1399,3,73.735001
51085,39,39,3,5,1401,1,68.129997
51086,44,23,2,5,1403,2,78.720001
51086,44,21,2,5,1403,2,71.973328
51087,28,28,14,5,1405,1,70.720001
51088,57,26,10,5,1407,2,75.115005
51088,57,31,10,5,1407,2,75.833664
51090,10,10,11,5,1409,1,75.114998
51091,31,31,19,5,1411,1,66.160004
51092,131,36,1,5,1413,4,80.735001
51092,131,31,1,5,1413,4,80.514999
51092,131,31,1,5,1413,4,80.580002
51092,131,33,1,5,1413,4,80.199997
51093,79,39,2,5,1415,2,75.985001
51093,79,40,2,5,1415,2,79.890251
51098,69,34,2,5,1417,2,83.925003
51098,69,35,2,5,1417,2,80.710007
51100,48,36,4,5,1419,2,74
51103,103,37,3,5,1421,3,83.039993
51103,103,33,3,5,1421,3,82.065002
51103,103,33,3,5,1421,3,87.279999
51104,51,29,4,5,1423,2,81.014999
51104,51,22,4,5,1423,2,74.175003
51107,78,39,3,5,1425,2,79.754997
51107,78,39,3,5,1425,2,81.330139
51111,55,18,18,5,1427,3,64.110001
51111,55,25,18,5,1427,3,72.455002
51112,54,25,9,5,1429,3,77.050003
51112,54,22,9,5,1429,3,72.734207
51116,85,25,19,5,1431,4,78.794998
51116,85,26,19,5,1431,4,68.479996
51116,85,24,19,5,1431,4,76.5
51117,48,26,12,5,1433,2,75.150002
51117,48,22,12,5,1433,2,68.949997
51118,62,32,23,5,1435,2,78.595001
51118,62,29,23,5,1435,2,80.467407
51119,47,21,19,5,1437,2,63.705002
51119,47,26,19,5,1437,2,60.790001
51120,51,26,20,5,1439,2,65.900002
51120,51,25,20,5,1439,2,51.880951
51121,58,26,3,5,1441,2,77.369995
51121,58,32,3,5,1441,2,82.514999
51122,61,31,4,5,1443,2,79.014999
51122,61,30,4,5,1443,2,92.650002
51124,99,28,6,5,1445,4,84.184998
51124,99,26,6,5,1445,4,79.259995
51124,99,31,6,5,1445,4,78.138107
51126,20,20,8,5,1447,1,82.380005
51127,44,22,15,5,1449,2,60.465
51127,44,22,15,5,1449,2,73.151237
51130,49,21,14,5,1451,3,69.830002
51130,49,19,14,5,1451,3,71.645004
51132,27,27,9,5,1453,1,81.574997
51133,59,28,15,5,1455,2,77.145004
51133,59,31,15,5,1455,2,79.940002
51135,76,27,4,5,1457,3,76.550003
51135,76,33,4,5,1457,3,85.035721
51138,32,32,5,5,1459,1,87.195007
51145,77,34,7,5,1461,3,66.309998
51145,77,32,7,5,1461,3,72.059998
51147,90,27,40,5,1463,5,71.205002
51147,90,23,40,5,1463,5,62.959999
51147,90,26,40,5,1463,5,65
51157,53,27,0,5,1465,2,87.959999
51157,53,26,0,5,1465,2,85.654999
51163,75,40,4,5,1467,2,80.910004
51163,75,35,4,5,1467,2,85.964996
51164,89,32,13,5,1469,3,71.639999
51164,89,29,13,5,1469,3,73.235001
51164,89,28,13,5,1469,3,74.314644
51165,52,27,20,5,1471,2,82.940002
51165,52,25,20,5,1471,2,71.009995
51166,50,28,3,5,1473,2,78.649994
51166,50,22,3,5,1473,2,73.294998
51167,59,30,10,5,1475,2,80.769997
51167,59,29,10,5,1475,2,71.449997
51172,69,28,6,5,1477,3,75.084999
51172,69,29,6,5,1477,3,75.525002
51178,40,29,20,5,1479,2,71.279999
51179,39,19,5,5,1481,2,70.020004
51179,39,20,5,5,1481,2,64.695
51181,8,8,31,5,1482,1,51.834999
51185,18,18,2,5,1483,1,
51186,62,29,12,5,1485,3,71.139999
51186,62,24,12,5,1485,3,78.626129
51188,65,32,6,5,1487,2,84.044998
51188,65,33,6,5,1487,2,81.225006
51189,17,17,17,5,1489,1,68
51190,28,28,2,5,1491,1,76.115005
51193,23,23,27,5,1493,1,59.994999
51194,76,24,11,5,1495,3,69.815002
51194,76,25,11,5,1495,3,62.955002
51194,76,27,11,5,1495,3,59.701111
51199,29,29,2,5,1497,1,85.169998
51203,69,35,35,5,1499,2,63.684998
51203,69,34,35,5,1499,2,62.50182
51208,12,12,28,5,1501,1,52.665001
51244,50,27,1,5,1503,2,76.259995
51244,50,23,1,5,1503,2,76.760864
51246,79,35,4,5,1505,3,80.585007
51246,79,35,4,5,1505,3,81.279999
51247,59,21,5,5,1507,2,77.175003
51247,59,38,5,5,1507,2,84.977386
51255,118,40,9,5,1509,5,68.525002
51255,118,40,9,5,1509,5,66.364998
51256,79,40,10,5,1511,2,64.985001
51256,79,39,10,5,1511,2,66.769997
51257,106,30,20,5,1513,3,68.690002
51257,106,39,20,5,1513,3,68.470001
51257,106,37,20,5,1513,3,59.717144
51259,90,29,4,5,1515,3,74.095001
51259,90,30,4,5,1515,3,77.699997
51259,90,31,4,5,1515,3,73.297592
51263,33,33,2,5,1517,1,75.604996
51266,122,41,1,5,1519,3,80.5
51266,122,41,1,5,1519,3,83.055
51266,122,40,1,5,1519,3,76.25
51267,52,28,17,5,1521,2,52.645
51267,52,24,17,5,1521,2,54.604946
51269,66,33,14,5,1523,2,69.690002
51269,66,33,14,5,1523,2,73.384995
51273,43,22,8,5,1525,2,73.345001
51273,43,21,8,5,1525,2,72.654999
51275,83,32,8,5,1527,3,81.884995
51275,83,38,8,5,1527,3,89.229996
51276,82,28,14,5,1529,3,79.574997
51276,82,30,14,5,1529,3,62.810001
51276,82,24,14,5,1529,3,54.215
51277,81,26,13,5,1531,3,65.214996
51277,81,26,13,5,1531,3,60.900002
51277,81,29,13,5,1531,3,61.450001
51278,79,29,0,5,1533,3,77.214996
51278,79,25,0,5,1533,3,76.959999
51278,79,25,0,5,1533,3,73.622498
51279,87,28,7,5,1535,3,72.425003
51279,87,28,7,5,1535,3,80.220001
51279,87,32,7,5,1535,3,82.097092
51281,49,26,13,5,1537,2,69.294998
51281,49,23,13,5,1537,2,66.645004
51282,70,37,12,5,1539,2,65.589996
51282,70,34,12,5,1539,2,67.459999
51283,87,30,15,5,1541,3,74.869995
51283,87,29,15,5,1541,3,68.875
51283,87,28,15,5,1541,3,67.208748
51287,99,33,7,5,1543,3,73.635002
51287,99,33,7,5,1543,3,61.889999
51287,99,33,7,5,1543,3,63.860001
51288,41,20,21,5,1545,2,62.950001
51288,41,21,21,5,1545,2,60.424999
51289,40,40,14,5,1547,1,65.220001
51290,99,33,1,5,1549,3,83.695
51290,99,33,1,5,1549,3,85.770004
51290,99,33,1,5,1549,3,79.899994
51291,77,31,31,5,1551,3,68.254997
51291,77,31,31,5,1551,3,56.405067
51295,47,26,3,5,1553,2,73.625
51295,47,21,3,5,1553,2,76.714996
51296,85,29,18,5,1555,3,73.205002
51296,85,26,18,5,1555,3,77.135002
51296,85,30,18,5,1555,3,81.885002
51297,56,31,9,5,1557,2,65.110001
51297,56,25,9,5,1557,2,72.455002
51298,98,33,8,5,1559,3,64.980003
51298,98,30,8,5,1559,3,72.82
51298,98,35,8,5,1559,3,60.685001
51299,59,30,3,5,1561,2,74.25
51299,59,29,3,5,1561,2,76.449997
51300,71,35,5,5,1563,2,64.885002
51300,71,36,5,5,1563,2,64.805
51302,76,38,10,5,1565,2,67.970001
51302,76,38,10,5,1565,2,75.294998
51303,95,33,13,5,1567,3,71
51303,95,29,13,5,1567,3,64.32
51303,95,34,13,5,1567,3,81.631012
51304,92,28,15,5,1569,4,67.800003
51304,92,12,15,5,1569,4,74.875
51304,92,29,15,5,1569,4,71.049728
51305,45,23,1,5,1571,2,80.705002
51305,45,22,1,5,1571,2,78.57
51307,80,26,0,5,1573,3,84.934998
51307,80,29,0,5,1573,3,85.425003
51307,80,25,0,5,1573,3,86.239998
51308,34,27,14,5,1575,2,62.720001
51309,94,32,5,5,1577,3,70.290001
51309,94,32,5,5,1577,3,80.205002
51309,94,30,5,5,1577,3,74.5
51310,79,28,14,5,1579,3,60.720001
51310,79,24,14,5,1579,3,49.959999
51310,79,27,14,5,1579,3,51.345001
51311,108,36,5,5,1581,3,66.665001
51311,108,36,5,5,1581,3,64.959999
51311,108,36,5,5,1581,3,79.778351
51312,54,27,23,5,1583,2,66.800003
51312,54,27,23,5,1583,2,70.214996
51313,84,29,9,5,1585,3,71.485001
51313,84,30,9,5,1585,3,72.57
51313,84,25,9,5,1585,3,68.080002
51314,119,41,11,5,1587,3,71.434998
51314,119,40,11,5,1587,3,70.449997
51314,119,38,11,5,1587,3,70.705002
51315,80,40,9,5,1589,2,65.139999
51315,80,40,9,5,1589,2,66.810249
51316,46,22,2,5,1591,2,79.794998
51316,46,24,2,5,1591,2,80.665001
51317,74,37,8,5,1593,2,72.945007
51317,74,37,8,5,1593,2,73.815002
51318,92,30,4,5,1595,3,84.145004
51318,92,29,4,5,1595,3,75.919998
51318,92,33,4,5,1595,3,78.230957
51319,70,28,8,5,1597,3,68.239998
51319,70,31,8,5,1597,3,72.369995
51320,118,39,5,5,1599,3,69.604996
51320,118,39,5,5,1599,3,71.209999
51320,118,40,5,5,1599,3,62.660004
51322,45,22,1,5,1601,2,75.474998
51322,45,23,1,5,1601,2,88.235001
51323,41,41,2,5,1603,1,87.589996
51324,93,32,10,5,1605,3,65.229996
51324,93,31,10,5,1605,3,65.869995
51324,93,30,10,5,1605,3,72.805
51330,114,38,8,5,1607,3,60.5
51330,114,38,8,5,1607,3,68.550003
51330,114,38,8,5,1607,3,74.175003
51331,85,37,6,5,1609,3,81.675003
51331,85,39,6,5,1609,3,81.358719
51332,107,35,4,5,1611,3,77.399994
51332,107,36,4,5,1611,3,74.555
51332,107,36,4,5,1611,3,73.040001
51333,119,36,6,5,1613,4,73.220001
51333,119,34,6,5,1613,4,78.044998
51333,119,38,6,5,1613,4,77.014999
51334,119,39,0,5,1615,3,80.865005
51334,119,38,0,5,1615,3,79.834999
51334,119,42,0,5,1615,3,81.625
51335,72,36,3,5,1617,2,75.514999
51335,72,36,3,5,1617,2,73.485001
51338,80,39,12,5,1619,2,57.625
51338,80,41,12,5,1619,2,59.419998
51339,71,39,18,5,1621,2,82.650002
51339,71,34,18,5,1621,2,73.055
51340,67,23,8,5,1623,3,77.224998
51340,67,24,8,5,1623,3,68.724998
51340,67,20,8,5,1623,3,71.106667
51341,85,29,10,5,1625,3,71.260002
51341,85,28,10,5,1625,3,69.43
51341,85,28,10,5,1625,3,80.550003
51346,99,33,13,5,1627,3,60.294998
51346,99,33,13,5,1627,3,56.825001
51346,99,33,13,5,1627,3,60.885002
51347,154,38,4,5,1629,4,66.244995
51347,154,39,4,5,1629,4,67.589996
51347,154,40,4,5,1629,4,67.205002
51347,154,37,4,5,1629,4,70.135002
51352,118,39,3,5,1631,3,82.675003
51352,118,39,3,5,1631,3,83.440002
51352,118,40,3,5,1631,3,80.775002
51353,70,34,9,5,1633,2,65.32
51353,70,36,9,5,1633,2,67.684113
51354,104,34,6,5,1635,3,69.595001
51354,104,35,6,5,1635,3,65.635002
51354,104,35,6,5,1635,3,65.848633
51356,27,27,23,5,1637,1,62.925003
51360,99,30,3,5,1639,3,76.100006
51360,99,35,3,5,1639,3,75.099998
51360,99,33,3,5,1639,3,76.982758
51361,74,37,5,5,1641,2,71.275002
51361,74,37,5,5,1641,2,76.865005
51364,63,31,9,5,1643,2,74.735001
51364,63,32,9,5,1643,2,75.589996
51365,68,34,0,5,1645,2,78.095001
51365,68,34,0,5,1645,2,81.904999
51367,12,12,24,5,1647,1,69.209999
51368,66,32,1,5,1649,2,82.934998
51368,66,34,1,5,1649,2,84.485001
51369,76,23,10,5,1651,3,63.345001
51369,76,27,10,5,1651,3,65.785004
51369,76,26,10,5,1651,3,61.475002
51371,142,37,4,5,1653,4,76.175003
51371,142,37,4,5,1653,4,73.699997
51371,142,38,4,5,1653,4,75.600006
51371,142,30,4,5,1653,4,72.729996
51372,106,34,9,5,1655,3,64.275002
51372,106,37,9,5,1655,3,73.610001
51372,106,35,9,5,1655,3,70.614998
51375,28,28,16,5,1657,1,56.055
51412,37,37,3,5,1659,1,69.375
61001,55,28,45,5,1661,2,62.794998
61001,55,27,45,5,1661,2,64.919998
61003,69,29,10,5,1663,3,72.479996
61003,69,26,10,5,1663,3,67.845001
61004,18,18,14,5,1665,1,72.32
61005,49,38,26,5,1667,2,71.380005
61006,24,24,33,5,1669,1,65.764999
61007,44,36,32,5,1671,2,70.330002
61008,33,24,50,5,1673,2,66.114998
61009,88,41,15,5,1675,3,69.695
61009,88,40,15,5,1675,3,68.32486
61012,61,29,7,5,1677,2,76.275002
61012,61,32,7,5,1677,2,73.169998
61013,36,18,32,5,1679,2,64.165001
61013,36,18,32,5,1679,2,67.834999
61016,61,30,28,5,1681,2,69.479996
61016,61,31,28,5,1681,2,67.524994
61018,66,34,14,5,1683,2,78.199997
61018,66,32,14,5,1683,2,72.029999
61019,30,30,44,5,1685,1,76.68
61020,72,31,48,5,1687,3,61.305
61020,72,30,48,5,1687,3,67.893433
61021,110,30,4,5,1689,4,69.470001
61021,110,34,4,5,1689,4,67.104996
61021,110,31,4,5,1689,4,72.17881
61022,13,12,1,5,1691,1,70.384995
61023,89,32,23,5,1693,3,66.154999
61023,89,29,23,5,1693,3,66.970001
61023,89,32,23,5,1693,3,63.498894
61024,89,35,20,5,1694,3,68.815002
61024,89,28,20,5,1694,3,68.959999
61024,89,27,20,5,1694,3,63.279999
61025,62,33,23,5,1696,2,65.669998
61025,62,32,23,5,1696,2,65.369568
61026,55,28,31,5,1698,2,63.16
61026,55,28,31,5,1698,2,56.285
61027,69,35,31,5,1700,2,59.834999
61027,69,36,31,5,1700,2,57.555
61030,57,28,15,5,1703,2,71.684998
61030,57,29,15,5,1703,2,71.089996
61031,38,38,28,5,1705,1,66.709999
61032,109,28,17,5,1707,5,62.629997
61032,109,30,17,5,1707,5,66.485001
61032,109,28,17,5,1707,5,58.400002
61033,93,33,10,5,1709,3,62.965
61033,93,32,10,5,1709,3,64.720001
61033,93,33,10,5,1709,3,56.695
61035,23,22,38,5,1711,1,61.245003
61037,73,31,20,5,1713,2,67.18
61037,73,42,20,5,1713,2,73.525002
61038,47,25,40,5,1715,2,67.065002
61038,47,22,40,5,1715,2,60.955002
61040,21,21,53,5,1717,1,52.555
61042,31,23,45,5,1719,2,61.105003
61047,20,20,36,5,1722,1,73.860001
61049,98,33,2,5,1724,4,73.934998
61049,98,30,2,5,1724,4,71.975006
61049,98,31,2,5,1724,4,71.705002
61055,62,29,9,5,1726,2,74.029999
61055,62,33,9,5,1726,2,76.926765
61058,57,29,32,5,1728,2,76.824997
61058,57,28,32,5,1728,2,65.275002
61063,21,21,0,5,1730,1,64.955002
61064,14,16,1,5,1732,1,79.934998
61065,24,24,1,5,1733,1,81.024994
61070,101,31,35,5,1735,4,53.404999
61070,101,31,35,5,1735,4,50.485001
61070,101,31,35,5,1735,4,53.842499
61073,68,29,30,5,1737,3,79.785004
61073,68,29,30,5,1737,3,79.114998
61074,92,24,5,5,1739,4,74.070007
61074,92,28,5,5,1739,4,76.334999
61074,92,28,5,5,1739,4,74.815002
61077,24,23,34,5,1741,1,69
61079,52,28,12,5,1743,2,77.399994
61079,52,28,12,5,1743,2,70
61080,25,26,2,5,1745,1,72.419998
61081,15,15,2,5,1747,1,78
61084,27,27,3,5,1749,1,71.884995
61085,55,24,25,5,1751,2,76.759995
61085,55,31,25,5,1751,2,77.199997
61089,66,32,4,5,1753,2,71.410004
61089,66,34,4,5,1753,2,69.600006
61093,59,24,50,5,1755,3,54.605003
61093,59,26,50,5,1755,3,57.283401
61095,26,26,5,5,1757,1,72.165001
61101,62,32,24,5,1759,2,74.139999
61101,62,32,24,5,1759,2,67.357597
61102,66,31,17,5,1761,3,78.889999
61102,66,31,17,5,1761,3,78.714996
61103,69,35,54,5,1763,2,68.244995
61103,69,34,54,5,1763,2,68.5
61104,34,20,35,5,1765,2,71.544998
61104,34,14,35,5,1765,2,57.900002
61105,80,36,24,5,1767,3,63.114998
61105,80,35,24,5,1767,3,66.690002
61106,62,25,46,5,1769,3,54.315002
61106,62,35,46,5,1769,3,67.062576
61108,13,14,0,5,1771,1,71.395004
61116,42,44,38,5,1774,1,62.130001
61117,41,23,52,5,1776,2,75.434998
61117,41,18,52,5,1776,2,51.845001
61121,28,22,32,5,1778,2,61.5
61124,20,20,58,5,1780,1,58.080002
61136,36,39,27,5,1782,1,80.625
61137,51,24,35,5,1784,2,65.415001
61137,51,26,35,5,1784,2,58.339996
61138,72,30,31,5,1786,3,57.254997
61138,72,12,31,5,1786,3,61.639999
61139,28,28,49,5,1788,1,62.799999
61140,36,34,25,5,1790,1,57.879997
61141,47,23,52,5,1792,2,58.544998
61141,47,27,52,5,1792,2,68.313698
61142,27,9,51,5,1794,2,47.834999
61143,110,33,21,5,1796,4,74.029999
61143,110,33,21,5,1796,4,67.279999
61143,110,12,21,5,1796,4,75.084999
61145,65,33,6,5,1798,2,71.150002
61145,65,32,6,5,1798,2,69.810287
61149,62,32,37,5,1800,2,65.110001
61149,62,31,37,5,1800,2,54.665001
61150,38,39,46,5,1802,1,57.599998
61151,42,20,42,5,1804,2,66.5
61151,42,22,42,5,1804,2,74.449997
61152,30,30,32,5,1806,1,74.169998
61156,15,15,67,5,1808,1,56
61157,60,32,10,5,1810,2,71.845001
61157,60,34,10,5,1810,2,72.75
61163,53,21,51,5,1812,3,71.080002
61163,53,22,51,5,1812,3,62.752728
61165,56,28,60,5,1814,2,61.685001
61165,56,29,60,5,1814,2,40.745003
61168,20,19,0,5,1816,1,
61169,50,24,25,5,1818,3,67.584999
61169,50,24,25,5,1818,3,73.414993
61171,19,19,2,5,1820,1,80.709999
61172,38,38,43,5,1822,1,65.5
61173,9,11,36,5,1824,1,61.079998
61174,55,28,13,5,1826,2,66.379997
61174,55,29,13,5,1826,2,68.625
61178,57,21,52,5,1828,3,65.555
61178,57,25,52,5,1828,3,58.639999
61179,88,29,21,5,1830,3,64.43
61179,88,31,21,5,1830,3,75.025002
61179,88,28,21,5,1830,3,75.364998
61183,85,28,11,5,1832,3,77.160004
61183,85,30,11,5,1832,3,77.345001
61183,85,29,11,5,1832,3,72.243103
61186,60,30,4,5,1834,2,77.035004
61186,60,30,4,5,1834,2,79.5
61188,56,25,20,5,1836,3,64.785004
61188,56,25,20,5,1836,3,67.324997
61190,36,43,44,5,1838,1,59.110001
61193,68,36,17,5,1840,2,57.220001
61193,68,35,17,5,1840,2,60.952095
61196,49,27,23,5,1842,2,64.744995
61196,49,28,23,5,1842,2,58.204998
61197,56,21,42,5,1844,3,55.974998
61197,56,24,42,5,1844,3,50.799999
61198,16,16,0,5,1846,1,77.815002
61199,43,22,46,5,1848,2,68.850006
61199,43,21,46,5,1848,2,59.382351
61202,82,36,19,5,1850,3,75.785004
61202,82,32,19,5,1850,3,76.955002
61203,31,19,52,5,1852,2,52.5
61204,71,28,17,5,1854,3,68.479996
61204,71,29,17,5,1854,3,76.25
61205,55,27,35,5,1856,2,48.075001
61205,55,28,35,5,1856,2,53.696072
61209,30,30,3,5,1858,1,69.384995
61211,22,21,53,5,1860,1,66.024994
61213,48,23,0,5,1862,2,73.785004
61213,48,23,0,5,1862,2,71.479996
61218,30,29,43,5,1864,1,53.154999
61219,74,31,5,5,1866,3,68.834999
61219,74,32,5,5,1866,3,60.695
61220,21,21,48,5,1868,1,68.400002
61221,102,29,26,5,1870,4,62.82
61221,102,28,26,5,1870,4,61.540001
61221,102,31,26,5,1870,4,64.335999
61223,42,21,24,5,1872,1,62.34
61223,42,22,24,5,1872,1,63.605
61224,56,29,1,5,1874,2,69.555
61224,56,27,1,5,1874,2,66.595001
61227,53,29,33,5,1876,2,60.465
61227,53,28,33,5,1876,2,59.37558
61228,57,29,17,5,1878,2,68.300003
61228,57,29,17,5,1878,2,71.419998
61231,37,37,23,5,1879,1,72.125
61232,48,23,12,5,1881,2,74.285004
61232,48,25,12,5,1881,2,72.504997
61233,109,36,8,5,1883,3,68.580002
61233,109,36,8,5,1883,3,67.610001
61233,109,38,8,5,1883,3,72.164169
61235,25,21,19,5,1885,2,63.830002
61237,95,32,8,5,1887,3,63.860001
61237,95,32,8,5,1887,3,65.125
61237,95,32,8,5,1887,3,60.014999
61238,48,23,26,5,1889,2,61.645
61238,48,25,26,5,1889,2,65.375
61239,71,34,26,5,1891,2,58.75
61239,71,36,26,5,1891,2,63.724998
61240,54,20,44,5,1893,3,63.105
61240,54,21,44,5,1893,3,55.894997
61243,23,22,66,5,1895,1,58.955002
61244,100,32,22,5,1897,4,74.255005
61244,100,8,22,5,1897,4,64.584999
61244,100,30,22,5,1897,4,72.468933
61246,25,26,59,5,1899,1,46.724998
61248,62,31,19,5,1902,2,61.404999
61248,62,34,19,5,1902,2,57.419998
61251,59,30,27,5,1904,2,63.735001
61251,59,29,27,5,1904,2,63.195
61252,96,26,42,5,1906,4,73.449997
61252,96,29,42,5,1906,4,66.269997
61252,96,29,42,5,1906,4,71.439613
61253,74,37,16,5,1908,2,64.735001
61253,74,37,16,5,1908,2,72.479996
61254,54,32,10,5,1910,2,65.705002
61254,54,32,10,5,1910,2,67.5
61255,69,35,23,5,1912,2,70.915001
61255,69,35,23,5,1912,2,73.985939
61256,67,35,5,5,1914,2,77.705002
61256,67,32,5,5,1914,2,75.635002
61261,63,30,23,5,1916,2,54.285004
61261,63,33,23,5,1916,2,57.5672
61262,61,30,13,5,1918,2,62.809998
61262,61,30,13,5,1918,2,64.650002
61265,43,22,36,5,1920,2,75.654999
61265,43,21,36,5,1920,2,72.253052
61269,89,28,10,5,1922,3,69.380005
61269,89,30,10,5,1922,3,66.434998
61269,89,29,10,5,1922,3,68.985001
61270,9,9,0,5,1924,1,76.565002
61271,21,15,34,5,1926,2,62.07
61274,45,27,16,5,1928,3,64.714996
61277,62,32,24,5,1930,2,61.605
61277,62,32,24,5,1930,2,58.470001
61278,77,31,15,5,1932,3,71.145004
61278,77,33,15,5,1932,3,70.830627
61284,68,35,25,5,1934,2,70.699997
61284,68,34,25,5,1934,2,74.974998
61290,48,25,29,5,1936,2,63.639999
61290,48,23,29,5,1936,2,58.474785
61291,194,40,8,5,1938,5,62.300003
61291,194,40,8,5,1938,5,68.184998
61291,194,39,8,5,1938,5,71.445
61291,194,39,8,5,1938,5,70.135002
61291,194,37,8,5,1938,5,67.868164
61292,43,22,49,5,1940,2,54.950001
61292,43,21,49,5,1940,2,68.110001
61293,71,31,7,5,1942,3,68.190002
61293,71,35,7,5,1942,3,67
61294,47,23,36,5,1944,2,71.415001
61294,47,24,36,5,1944,2,70.729996
61297,78,34,23,5,1946,3,66.675003
61297,78,34,23,5,1946,3,64.584999
61298,73,31,7,5,1948,3,75.964996
61298,73,28,7,5,1948,3,67.751785
61299,28,20,19,5,1950,2,47.25
61300,65,33,12,5,1952,2,59.040001
61300,65,30,12,5,1952,2,51.125
61305,30,29,44,5,1954,1,59.66
61308,42,28,40,5,1956,2,64.5
61311,68,33,25,5,1958,2,60.889999
61311,68,35,25,5,1958,2,66.024841
61312,34,34,41,5,1960,1,55.48
61314,22,22,36,5,1962,1,68.5
61316,72,35,9,5,1964,3,75.544998
61316,72,28,9,5,1964,3,82.315002
61317,52,28,5,5,1966,2,77.854996
61317,52,26,5,5,1966,2,66.716599
61318,28,28,54,5,1968,1,65.440002
61320,79,39,11,5,1970,2,68.654999
61320,79,40,11,5,1970,2,73.408379
61321,64,34,35,5,1972,2,50.07
61321,64,31,35,5,1972,2,53.43
61325,49,24,17,5,1974,2,72.630005
61325,49,25,17,5,1974,2,73.354584
61326,46,23,18,5,1976,2,76.059998
61326,46,23,18,5,1976,2,75.470001
61327,71,36,5,5,1978,2,74.684998
61327,71,35,5,5,1978,2,76.104996
61329,100,34,16,5,1980,3,71.925003
61329,100,33,16,5,1980,3,71.169998
61329,100,33,16,5,1980,3,71.519196
61331,53,27,8,5,1982,2,71.354996
61331,53,28,8,5,1982,2,71.044998
61332,35,37,7,5,1984,1,55
61334,15,16,3,5,1986,1,77.050003
61335,54,26,30,5,1988,2,68.199997
61335,54,28,30,5,1988,2,59.794998
61338,61,31,12,5,1990,2,56.519997
61338,61,30,12,5,1990,2,63.815002
61339,60,24,36,5,1992,3,65.714996
61339,60,27,36,5,1992,3,62.199249
61340,142,32,15,5,1993,5,68.184998
61340,142,34,15,5,1993,5,71.869995
61340,142,35,15,5,1993,5,74.695
61340,142,30,15,5,1993,5,71.769997
61341,76,39,2,5,1995,2,72.510002
61341,76,39,2,5,1995,2,76.755005
61343,32,34,21,5,1997,1,72.345001
61344,27,27,4,5,1999,1,89.519997
61345,14,15,16,5,2001,1,71.399994
61346,76,39,5,5,2003,2,74.395004
61346,76,38,5,5,2003,2,79.925003
61347,17,16,65,5,2005,1,56
61348,31,31,3,5,2007,1,89.43
61349,34,34,34,5,2009,1,68.985001
61350,28,28,20,5,2011,1,75
61351,19,19,26,5,2013,1,74.880005
61363,27,27,22,5,2016,1,74.815002
61364,70,38,0,5,2018,2,73.729996
61364,70,32,0,5,2018,2,75.529999
61365,20,20,60,5,2020,1,55.974998
